datetime,zone_id,weather,temperature,rain_mm,humidity,traffic_index
2024-01-11 10:00:00,10,Rainy,30.6,0.0,58.8,4.4
2024-01-11 11:00:00,1,Cloudy,30.9,0.0,51.8,8.2
2024-01-11 11:00:00,2,Rainy,32.3,15.98,44.4,4.9
2024-01-11 11:00:00,3,Clear,29.3,0.0,66.1,6.1
2024-01-11 11:00:00,4,Rainy,28.9,0.0,49.5,7.2
2024-01-11 11:00:00,5,Clear,28.3,0.0,69.4,4.3
2024-01-11 11:00:00,6,Rainy,26.7,0.0,70.3,2.4
2024-01-11 11:00:00,7,Clear,30.4,5.66,62.0,4.7
2024-01-11 11:00:00,8,Clear,28.3,0.0,48.0,8.5
2024-01-11 11:00:00,9,Cloudy,35.6,19.41,61.2,8.4
2024-01-11 11:00:00,10,Clear,30.4,0.0,66.0,5.6
2024-01-11 12:00:00,1,Clear,22.7,0.0,88.0,2.6
2024-01-11 12:00:00,2,Rainy,16.8,0.0,41.7,3.4
2024-01-11 12:00:00,3,Cloudy,30.1,0.0,50.9,6.8
2024-01-11 12:00:00,4,Clear,25.3,0.0,48.7,9.0
2024-01-11 12:00:00,5,Rainy,27.7,0.0,57.9,4.9
2024-01-11 12:00:00,6,Cloudy,29.5,13.74,52.8,8.9
2024-01-11 12:00:00,7,Clear,29.6,0.0,81.9,7.8
2024-01-11 12:00:00,8,Clear,20.3,0.0,80.7,7.9
2024-01-11 12:00:00,9,Cloudy,30.3,0.0,61.0,3.3
2024-01-11 12:00:00,10,Clear,24.1,0.0,63.8,7.7
2024-01-11 13:00:00,1,Cloudy,27.9,0.0,46.1,3.5
2024-01-11 13:00:00,2,Cloudy,28.7,0.0,76.2,8.6
2024-01-11 13:00:00,3,Rainy,30.0,8.72,47.2,6.6
2024-01-11 13:00:00,4,Rainy,29.8,0.0,56.9,4.3
2024-01-11 13:00:00,5,Clear,24.5,18.41,76.9,8.4
2024-01-11 13:00:00,6,Cloudy,25.7,19.0,86.2,7.0
2024-01-11 13:00:00,7,Cloudy,30.6,0.0,81.5,3.6
2024-01-11 13:00:00,8,Clear,33.8,0.0,69.0,7.2
2024-01-11 13:00:00,9,Cloudy,26.7,4.57,89.2,11.2
2024-01-11 13:00:00,10,Clear,22.0,0.0,72.9,2.5
2024-01-11 14:00:00,1,Cloudy,29.3,0.0,50.3,2.5
2024-01-11 14:00:00,2,Clear,33.9,0.0,60.0,8.6
2024-01-11 14:00:00,3,Cloudy,29.3,0.0,42.8,2.2
2024-01-11 14:00:00,4,Rainy,26.6,0.0,57.0,5.2
2024-01-11 14:00:00,5,Rainy,29.1,0.0,80.0,5.5
2024-01-11 14:00:00,6,Cloudy,29.5,17.02,75.4,11.2
2024-01-11 14:00:00,7,Rainy,33.0,0.0,47.9,8.6
2024-01-11 14:00:00,8,Rainy,33.2,9.97,56.4,6.5
2024-01-11 14:00:00,9,Clear,27.5,0.0,89.2,7.0
2024-01-11 14:00:00,10,Clear,24.5,0.0,67.0,6.5
2024-01-11 15:00:00,1,Cloudy,28.6,0.0,85.5,8.7
2024-01-11 15:00:00,2,Rainy,28.4,0.0,54.2,2.7
2024-01-11 15:00:00,3,Clear,34.4,0.0,70.2,3.5
2024-01-11 15:00:00,4,Cloudy,26.9,0.0,79.3,4.0
2024-01-11 15:00:00,5,Clear,21.4,0.0,72.8,5.2
2024-01-11 15:00:00,6,Rainy,26.0,0.0,62.1,7.9
2024-01-11 15:00:00,7,Clear,22.6,0.0,85.3,4.3
2024-01-11 15:00:00,8,Cloudy,29.3,0.0,43.5,7.8
2024-01-11 15:00:00,9,Cloudy,25.6,0.0,85.7,4.4
2024-01-11 15:00:00,10,Cloudy,28.9,12.68,63.6,11.3
2024-01-11 16:00:00,1,Rainy,29.9,0.0,84.4,3.8
2024-01-11 16:00:00,2,Clear,27.4,0.0,88.9,5.8
2024-01-11 16:00:00,3,Rainy,27.6,0.0,60.9,3.8
2024-01-11 16:00:00,4,Rainy,31.7,8.82,56.6,5.3
2024-01-11 16:00:00,5,Clear,30.8,0.0,62.2,4.6
2024-01-11 16:00:00,6,Rainy,30.5,0.0,88.0,6.7
2024-01-11 16:00:00,7,Rainy,27.5,14.56,77.7,3.0
2024-01-11 16:00:00,8,Cloudy,27.6,17.75,50.1,11.6
2024-01-11 16:00:00,9,Clear,27.6,0.0,48.8,2.4
2024-01-11 16:00:00,10,Rainy,34.9,0.0,86.2,7.3
2024-01-11 17:00:00,1,Rainy,27.5,3.15,43.3,7.9
2024-01-11 17:00:00,2,Clear,23.0,18.76,74.8,4.2
2024-01-11 17:00:00,3,Cloudy,29.6,0.0,89.0,3.0
2024-01-11 17:00:00,4,Rainy,33.5,0.0,63.9,3.1
2024-01-11 17:00:00,5,Clear,35.6,18.09,89.7,6.3
2024-01-11 17:00:00,6,Cloudy,34.3,11.5,48.9,3.6
2024-01-11 17:00:00,7,Rainy,30.7,0.0,77.4,3.3
2024-01-11 17:00:00,8,Cloudy,26.5,4.83,44.9,9.6
2024-01-11 17:00:00,9,Clear,22.6,0.0,76.7,8.3
2024-01-11 17:00:00,10,Rainy,29.1,0.0,52.4,6.9
2024-01-11 18:00:00,1,Clear,21.1,0.0,66.5,7.2
2024-01-11 18:00:00,2,Cloudy,30.9,5.58,89.2,7.0
2024-01-11 18:00:00,3,Clear,30.2,0.0,82.9,4.9
2024-01-11 18:00:00,4,Clear,31.8,0.0,72.4,4.7
2024-01-11 18:00:00,5,Rainy,23.0,0.0,89.8,4.6
2024-01-11 18:00:00,6,Cloudy,25.4,0.0,75.3,7.4
2024-01-11 18:00:00,7,Rainy,23.5,0.0,64.6,5.1
2024-01-11 18:00:00,8,Rainy,31.3,0.0,78.7,6.8
2024-01-11 18:00:00,9,Rainy,33.9,0.0,87.9,4.0
2024-01-11 18:00:00,10,Cloudy,20.3,0.0,59.8,9.0
2024-01-11 19:00:00,1,Clear,33.8,4.74,63.9,2.8
2024-01-11 19:00:00,2,Rainy,29.5,0.0,58.0,3.7
2024-01-11 19:00:00,3,Clear,23.7,0.0,40.5,4.5
2024-01-11 19:00:00,4,Cloudy,26.9,3.45,62.0,11.2
2024-01-11 19:00:00,5,Cloudy,27.2,0.0,52.3,5.1
2024-01-11 19:00:00,6,Clear,27.9,0.0,84.4,8.4
2024-01-11 19:00:00,7,Rainy,26.4,0.0,82.3,3.5
2024-01-11 19:00:00,8,Rainy,24.1,0.0,63.5,9.0
2024-01-11 19:00:00,9,Clear,28.3,0.0,78.0,4.4
2024-01-11 19:00:00,10,Rainy,34.1,0.0,79.1,6.6
2024-01-11 20:00:00,1,Clear,19.5,0.0,61.1,3.8
2024-01-11 20:00:00,2,Clear,29.3,0.0,70.5,3.3
2024-01-11 20:00:00,3,Cloudy,26.2,5.97,73.6,3.6
2024-01-11 20:00:00,4,Cloudy,26.8,0.0,47.4,8.8
2024-01-11 20:00:00,5,Cloudy,26.3,0.0,72.4,8.3
2024-01-11 20:00:00,6,Clear,32.0,0.58,55.6,6.0
2024-01-11 20:00:00,7,Clear,22.9,0.0,83.0,5.0
2024-01-11 20:00:00,8,Clear,32.5,0.0,87.3,8.4
2024-01-11 20:00:00,9,Rainy,32.3,0.0,81.4,7.4
2024-01-11 20:00:00,10,Clear,29.2,12.16,58.9,5.8
2024-01-11 21:00:00,1,Cloudy,25.8,0.0,74.5,3.1
2024-01-11 21:00:00,2,Cloudy,34.1,2.78,71.2,11.1
2024-01-11 21:00:00,3,Rainy,31.8,0.0,53.8,8.0
2024-01-11 21:00:00,4,Rainy,30.5,0.0,68.5,5.2
2024-01-11 21:00:00,5,Rainy,32.3,0.0,47.6,7.1
2024-01-11 21:00:00,6,Rainy,32.5,0.0,52.7,4.1
2024-01-11 21:00:00,7,Clear,28.9,0.0,52.4,4.9
2024-01-11 21:00:00,8,Clear,26.5,14.95,78.2,3.8
2024-01-11 21:00:00,9,Clear,23.6,14.25,76.1,3.5
2024-01-11 21:00:00,10,Cloudy,26.6,0.0,72.6,7.3
2024-01-11 22:00:00,1,Rainy,34.7,0.0,63.7,3.1
2024-01-11 22:00:00,2,Rainy,24.0,6.56,67.5,5.5
2024-01-11 22:00:00,3,Rainy,23.8,0.25,64.1,9.3
2024-01-11 22:00:00,4,Clear,25.4,0.0,74.3,7.8
2024-01-11 22:00:00,5,Rainy,27.8,0.0,84.1,4.6
2024-01-11 22:00:00,6,Rainy,29.3,0.0,77.8,4.9
2024-01-11 22:00:00,7,Rainy,24.2,14.84,66.2,9.7
2024-01-11 22:00:00,8,Cloudy,29.7,8.37,77.3,4.8
2024-01-11 22:00:00,9,Cloudy,34.8,0.0,87.7,3.9
2024-01-11 22:00:00,10,Clear,29.7,0.0,45.0,3.5
2024-01-11 23:00:00,1,Cloudy,25.1,11.39,63.3,4.1
2024-01-11 23:00:00,2,Rainy,32.6,0.0,57.3,4.7
2024-01-11 23:00:00,3,Cloudy,27.8,5.04,52.7,11.4
2024-01-11 23:00:00,4,Cloudy,32.2,0.0,63.3,8.4
2024-01-11 23:00:00,5,Rainy,30.8,15.95,62.7,7.8
2024-01-11 23:00:00,6,Clear,24.4,0.0,58.6,2.6
2024-01-11 23:00:00,7,Clear,33.3,0.0,76.7,5.9
2024-01-11 23:00:00,8,Cloudy,26.1,0.0,85.0,6.2
2024-01-11 23:00:00,9,Clear,25.6,0.0,57.0,5.8
2024-01-11 23:00:00,10,Cloudy,31.2,0.0,84.9,6.2
2024-01-12 00:00:00,1,Rainy,29.3,1.5,84.3,4.7
2024-01-12 00:00:00,2,Cloudy,23.3,0.0,69.7,3.5
2024-01-12 00:00:00,3,Clear,25.6,0.0,77.7,7.1
2024-01-12 00:00:00,4,Clear,30.0,4.52,74.1,5.8
2024-01-12 00:00:00,5,Cloudy,24.5,14.2,45.9,9.3
2024-01-12 00:00:00,6,Clear,30.5,0.0,71.6,4.9
2024-01-12 00:00:00,7,Cloudy,31.1,0.0,63.0,8.8
2024-01-12 00:00:00,8,Rainy,32.1,0.0,68.9,6.9
2024-01-12 00:00:00,9,Rainy,22.7,0.0,48.5,2.8
2024-01-12 00:00:00,10,Clear,29.0,0.0,57.5,3.9
2024-01-12 01:00:00,1,Cloudy,24.3,0.0,48.4,8.4
2024-01-12 01:00:00,2,Cloudy,29.2,0.0,66.2,2.6
2024-01-12 01:00:00,3,Cloudy,24.3,15.31,68.3,11.0
2024-01-12 01:00:00,4,Clear,29.0,0.0,60.4,8.2
2024-01-12 01:00:00,5,Rainy,27.1,0.0,64.1,8.8
2024-01-12 01:00:00,6,Clear,21.3,0.0,73.8,8.4
2024-01-12 01:00:00,7,Rainy,26.3,13.25,70.8,7.5
2024-01-12 01:00:00,8,Clear,31.1,0.0,64.8,7.8
2024-01-12 01:00:00,9,Cloudy,28.6,0.0,56.9,4.5
2024-01-12 01:00:00,10,Clear,27.0,0.0,84.6,5.4
2024-01-12 02:00:00,1,Clear,32.5,15.98,79.2,8.2
2024-01-12 02:00:00,2,Clear,39.7,0.0,40.3,6.7
2024-01-12 02:00:00,3,Clear,30.5,0.0,71.8,3.0
2024-01-12 02:00:00,4,Rainy,28.5,0.0,66.3,8.4
2024-01-12 02:00:00,5,Clear,29.7,0.0,64.4,7.2
2024-01-12 02:00:00,6,Cloudy,22.0,0.0,67.1,7.9
2024-01-12 02:00:00,7,Clear,32.2,0.0,40.4,7.7
2024-01-12 02:00:00,8,Clear,30.9,0.0,85.6,7.5
2024-01-12 02:00:00,9,Clear,25.1,2.47,46.8,2.9
2024-01-12 02:00:00,10,Rainy,29.0,12.42,43.6,4.3
2024-01-12 03:00:00,1,Rainy,23.9,18.37,43.6,4.2
2024-01-12 03:00:00,2,Rainy,31.8,0.0,60.0,8.7
2024-01-12 03:00:00,3,Cloudy,31.4,8.33,68.5,3.6
2024-01-12 03:00:00,4,Cloudy,33.7,0.0,43.0,5.8
2024-01-12 03:00:00,5,Cloudy,29.0,0.0,56.7,2.3
2024-01-12 03:00:00,6,Cloudy,29.4,0.0,89.3,5.6
2024-01-12 03:00:00,7,Cloudy,26.8,0.0,44.1,8.0
2024-01-12 03:00:00,8,Rainy,35.1,3.3,46.6,6.8
2024-01-12 03:00:00,9,Cloudy,22.9,0.0,44.7,3.6
2024-01-12 03:00:00,10,Cloudy,29.3,0.0,62.1,7.3
2024-01-12 04:00:00,1,Cloudy,27.5,0.0,56.2,8.8
2024-01-12 04:00:00,2,Rainy,21.5,0.0,73.2,4.7
2024-01-12 04:00:00,3,Rainy,30.8,0.0,41.0,8.9
2024-01-12 04:00:00,4,Rainy,24.5,0.0,54.6,4.0
2024-01-12 04:00:00,5,Clear,32.9,0.0,42.7,4.0
2024-01-12 04:00:00,6,Rainy,22.1,0.0,50.1,6.0
2024-01-12 04:00:00,7,Rainy,29.2,6.66,79.8,10.8
2024-01-12 04:00:00,8,Clear,23.2,0.0,50.5,8.6
2024-01-12 04:00:00,9,Rainy,30.2,16.04,67.6,6.9
2024-01-12 04:00:00,10,Rainy,25.4,0.0,50.3,5.1
2024-01-12 05:00:00,1,Clear,24.3,0.0,56.6,2.4
2024-01-12 05:00:00,2,Clear,25.1,0.0,71.9,3.9
2024-01-12 05:00:00,3,Cloudy,22.7,0.0,40.2,5.4
2024-01-12 05:00:00,4,Clear,25.4,0.0,55.6,2.2
2024-01-12 05:00:00,5,Cloudy,26.3,0.0,58.9,3.5
2024-01-12 05:00:00,6,Clear,38.5,0.0,54.1,8.6
2024-01-12 05:00:00,7,Clear,28.8,0.0,63.0,9.0
2024-01-12 05:00:00,8,Cloudy,27.3,0.0,74.8,8.3
2024-01-12 05:00:00,9,Cloudy,21.6,5.99,48.3,7.8
2024-01-12 05:00:00,10,Cloudy,24.5,0.0,42.8,6.5
2024-01-12 06:00:00,1,Clear,29.9,0.0,75.1,3.7
2024-01-12 06:00:00,2,Cloudy,30.9,4.46,59.6,10.8
2024-01-12 06:00:00,3,Rainy,27.2,0.0,52.1,6.4
2024-01-12 06:00:00,4,Clear,32.3,0.0,70.6,6.7
2024-01-12 06:00:00,5,Clear,32.4,0.0,76.4,8.1
2024-01-12 06:00:00,6,Rainy,27.2,0.0,83.6,6.1
2024-01-12 06:00:00,7,Rainy,26.2,0.0,73.8,4.9
2024-01-12 06:00:00,8,Clear,27.6,0.0,59.5,5.4
2024-01-12 06:00:00,9,Cloudy,31.8,0.0,45.3,6.8
2024-01-12 06:00:00,10,Cloudy,31.0,0.0,47.0,6.5
2024-01-12 07:00:00,1,Cloudy,25.2,0.0,54.2,6.5
2024-01-12 07:00:00,2,Cloudy,34.9,0.0,81.0,3.2
2024-01-12 07:00:00,3,Rainy,23.5,0.0,41.9,6.7
2024-01-12 07:00:00,4,Clear,33.1,0.0,82.9,2.3
2024-01-12 07:00:00,5,Rainy,34.6,0.0,75.4,7.6
2024-01-12 07:00:00,6,Clear,30.4,0.0,69.1,4.5
2024-01-12 07:00:00,7,Cloudy,29.9,4.14,64.7,5.0
2024-01-12 07:00:00,8,Clear,22.9,0.0,57.6,5.2
2024-01-12 07:00:00,9,Rainy,26.2,0.0,48.1,6.7
2024-01-12 07:00:00,10,Cloudy,23.7,0.0,62.7,8.6
2024-01-12 08:00:00,1,Rainy,31.7,2.21,77.2,5.4
2024-01-12 08:00:00,2,Cloudy,29.6,0.0,57.7,5.4
2024-01-12 08:00:00,3,Clear,33.6,6.32,75.2,10.3
2024-01-12 08:00:00,4,Clear,21.2,0.0,70.0,2.9
2024-01-12 08:00:00,5,Rainy,23.7,0.0,76.3,4.2
2024-01-12 08:00:00,6,Cloudy,25.7,0.0,86.6,4.3
2024-01-12 08:00:00,7,Cloudy,27.4,0.0,80.3,4.0
2024-01-12 08:00:00,8,Cloudy,24.8,0.0,77.6,7.4
2024-01-12 08:00:00,9,Rainy,29.0,0.0,77.4,3.6
2024-01-12 08:00:00,10,Cloudy,29.6,0.0,64.3,2.1
2024-01-12 09:00:00,1,Cloudy,29.9,0.0,64.3,6.6
2024-01-12 09:00:00,2,Cloudy,31.5,0.0,50.9,6.1
2024-01-12 09:00:00,3,Rainy,30.7,17.63,43.6,8.6
2024-01-12 09:00:00,4,Cloudy,25.8,19.31,43.0,9.2
2024-01-12 09:00:00,5,Cloudy,36.9,0.0,60.1,6.7
2024-01-12 09:00:00,6,Cloudy,33.1,0.0,40.3,8.7
2024-01-12 09:00:00,7,Rainy,27.0,7.13,85.8,6.6
2024-01-12 09:00:00,8,Rainy,26.3,0.0,64.0,7.3
2024-01-12 09:00:00,9,Cloudy,32.8,0.0,52.0,4.1
2024-01-12 09:00:00,10,Cloudy,24.8,0.0,48.2,2.8
2024-01-12 10:00:00,1,Cloudy,30.4,0.0,62.4,2.9
2024-01-12 10:00:00,2,Rainy,27.2,8.47,74.7,6.1
2024-01-12 10:00:00,3,Cloudy,34.5,0.0,86.3,4.4
2024-01-12 10:00:00,4,Rainy,24.2,0.0,87.9,5.3
2024-01-12 10:00:00,5,Rainy,29.1,0.0,51.4,4.0
2024-01-12 10:00:00,6,Cloudy,31.5,0.0,57.1,7.0
2024-01-12 10:00:00,7,Rainy,27.4,0.0,88.3,3.9
2024-01-12 10:00:00,8,Clear,31.7,13.71,58.2,7.5
2024-01-12 10:00:00,9,Cloudy,28.3,13.67,77.0,4.9
2024-01-12 10:00:00,10,Cloudy,32.6,0.0,72.1,6.3
2024-01-12 11:00:00,1,Cloudy,30.5,0.0,65.8,7.9
2024-01-12 11:00:00,2,Rainy,25.5,0.0,81.5,7.9
2024-01-12 11:00:00,3,Rainy,25.7,0.0,55.7,7.8
2024-01-12 11:00:00,4,Cloudy,30.2,9.6,69.3,5.8
2024-01-12 11:00:00,5,Clear,28.2,0.0,61.3,3.4
2024-01-12 11:00:00,6,Rainy,27.3,0.0,49.2,2.9
2024-01-12 11:00:00,7,Rainy,27.1,0.0,83.4,3.3
2024-01-12 11:00:00,8,Clear,15.9,0.0,60.2,7.4
2024-01-12 11:00:00,9,Cloudy,29.2,0.0,82.3,4.5
2024-01-12 11:00:00,10,Cloudy,28.9,0.0,74.6,5.7
2024-01-12 12:00:00,1,Clear,29.3,0.0,67.8,4.4
2024-01-12 12:00:00,2,Cloudy,26.6,0.0,82.5,5.4
2024-01-12 12:00:00,3,Rainy,24.9,0.0,65.4,3.0
2024-01-12 12:00:00,4,Cloudy,31.1,9.13,89.0,7.1
2024-01-12 12:00:00,5,Rainy,26.4,5.85,75.6,6.5
2024-01-12 12:00:00,6,Rainy,29.0,0.0,44.2,6.6
2024-01-12 12:00:00,7,Rainy,26.1,0.0,50.4,8.4
2024-01-12 12:00:00,8,Cloudy,23.9,0.0,42.9,8.9
2024-01-12 12:00:00,9,Rainy,26.6,0.0,72.9,8.7
2024-01-12 12:00:00,10,Clear,31.0,0.0,81.1,4.8
2024-01-12 13:00:00,1,Clear,22.9,0.0,41.7,4.7
2024-01-12 13:00:00,2,Clear,30.6,0.0,78.3,2.5
2024-01-12 13:00:00,3,Rainy,20.8,0.03,46.3,3.0
2024-01-12 13:00:00,4,Cloudy,27.7,19.34,71.3,6.8
2024-01-12 13:00:00,5,Rainy,25.0,0.0,79.5,8.9
2024-01-12 13:00:00,6,Rainy,24.8,0.0,44.4,3.3
2024-01-12 13:00:00,7,Clear,29.3,0.0,64.4,5.9
2024-01-12 13:00:00,8,Rainy,28.0,0.0,48.2,6.1
2024-01-12 13:00:00,9,Cloudy,27.6,0.0,72.2,7.7
2024-01-12 13:00:00,10,Rainy,37.9,0.0,82.6,5.0
2024-01-12 14:00:00,1,Cloudy,26.4,0.0,76.5,4.9
2024-01-12 14:00:00,2,Clear,24.1,4.66,53.0,9.7
2024-01-12 14:00:00,3,Cloudy,27.0,15.38,56.4,3.4
2024-01-12 14:00:00,4,Cloudy,24.7,0.0,74.5,5.5
2024-01-12 14:00:00,5,Clear,35.4,0.0,49.4,4.2
2024-01-12 14:00:00,6,Clear,27.2,0.0,87.9,3.3
2024-01-12 14:00:00,7,Clear,28.4,0.0,89.9,2.5
2024-01-12 14:00:00,8,Cloudy,24.0,0.0,80.5,4.4
2024-01-12 14:00:00,9,Clear,28.4,0.0,41.4,3.3
2024-01-12 14:00:00,10,Cloudy,29.2,16.17,80.6,8.7
2024-01-12 15:00:00,1,Cloudy,30.1,0.0,55.2,4.1
2024-01-12 15:00:00,2,Clear,27.7,0.0,83.0,3.1
2024-01-12 15:00:00,3,Clear,29.5,0.0,84.2,8.4
2024-01-12 15:00:00,4,Rainy,21.4,0.0,50.1,8.4
2024-01-12 15:00:00,5,Cloudy,23.4,0.0,73.3,8.1
2024-01-12 15:00:00,6,Clear,32.0,0.0,67.5,6.5
2024-01-12 15:00:00,7,Clear,32.1,7.19,89.3,10.5
2024-01-12 15:00:00,8,Cloudy,26.0,0.0,67.4,3.3
2024-01-12 15:00:00,9,Clear,22.6,0.0,40.8,8.8
2024-01-12 15:00:00,10,Rainy,23.4,0.0,75.4,3.8
2024-01-12 16:00:00,1,Cloudy,32.0,0.0,89.3,3.0
2024-01-12 16:00:00,2,Cloudy,27.3,0.0,41.4,3.4
2024-01-12 16:00:00,3,Rainy,26.7,0.0,40.0,2.4
2024-01-12 16:00:00,4,Clear,28.9,0.0,49.4,2.7
2024-01-12 16:00:00,5,Cloudy,18.7,7.14,77.5,5.1
2024-01-12 16:00:00,6,Rainy,26.5,0.0,65.2,2.6
2024-01-12 16:00:00,7,Cloudy,23.6,0.0,76.6,7.6
2024-01-12 16:00:00,8,Clear,17.2,2.74,70.5,8.5
2024-01-12 16:00:00,9,Cloudy,30.7,0.0,50.4,5.1
2024-01-12 16:00:00,10,Clear,29.6,0.0,67.3,6.0
2024-01-12 17:00:00,1,Cloudy,26.9,0.0,87.1,8.4
2024-01-12 17:00:00,2,Cloudy,30.3,0.0,72.3,8.5
2024-01-12 17:00:00,3,Cloudy,31.6,0.0,51.3,5.8
2024-01-12 17:00:00,4,Clear,27.9,0.0,65.1,5.9
2024-01-12 17:00:00,5,Cloudy,25.3,0.0,51.4,2.7
2024-01-12 17:00:00,6,Cloudy,26.6,0.0,73.1,6.4
2024-01-12 17:00:00,7,Rainy,37.5,0.0,87.2,7.5
2024-01-12 17:00:00,8,Clear,34.1,0.0,50.4,6.2
2024-01-12 17:00:00,9,Rainy,29.9,7.28,83.3,3.7
2024-01-12 17:00:00,10,Clear,25.4,0.0,76.3,6.5
2024-01-12 18:00:00,1,Rainy,29.7,0.0,46.9,5.3
2024-01-12 18:00:00,2,Cloudy,24.8,0.0,77.3,6.5
2024-01-12 18:00:00,3,Cloudy,28.8,1.68,78.9,2.8
2024-01-12 18:00:00,4,Cloudy,39.0,0.0,70.7,4.8
2024-01-12 18:00:00,5,Rainy,32.9,0.0,47.5,2.7
2024-01-12 18:00:00,6,Rainy,31.6,0.0,72.4,7.5
2024-01-12 18:00:00,7,Rainy,35.4,0.0,41.9,4.6
2024-01-12 18:00:00,8,Rainy,23.9,0.0,67.0,4.2
2024-01-12 18:00:00,9,Rainy,29.4,0.0,78.7,4.3
2024-01-12 18:00:00,10,Rainy,30.4,0.0,52.9,2.7
2024-01-12 19:00:00,1,Cloudy,25.3,4.35,47.3,8.2
2024-01-12 19:00:00,2,Clear,24.2,0.0,44.0,5.7
2024-01-12 19:00:00,3,Cloudy,27.3,0.0,57.1,4.8
2024-01-12 19:00:00,4,Cloudy,25.0,0.0,80.5,4.1
2024-01-12 19:00:00,5,Clear,28.6,0.0,47.8,8.3
2024-01-12 19:00:00,6,Cloudy,32.9,0.0,62.2,6.5
2024-01-12 19:00:00,7,Rainy,31.2,0.0,42.5,2.6
2024-01-12 19:00:00,8,Rainy,21.7,0.0,78.4,7.9
2024-01-12 19:00:00,9,Clear,32.9,0.0,51.5,2.3
2024-01-12 19:00:00,10,Clear,24.4,0.0,87.5,6.8
2024-01-12 20:00:00,1,Clear,26.4,0.0,55.7,7.3
2024-01-12 20:00:00,2,Rainy,22.4,0.0,70.3,8.4
2024-01-12 20:00:00,3,Clear,32.1,0.0,82.6,7.4
2024-01-12 20:00:00,4,Cloudy,34.5,10.16,53.7,9.0
2024-01-12 20:00:00,5,Cloudy,28.7,0.0,65.9,8.8
2024-01-12 20:00:00,6,Clear,28.0,0.0,47.2,7.1
2024-01-12 20:00:00,7,Rainy,29.3,0.0,52.7,4.7
2024-01-12 20:00:00,8,Cloudy,24.1,0.0,49.2,5.4
2024-01-12 20:00:00,9,Cloudy,28.3,0.0,61.9,4.0
2024-01-12 20:00:00,10,Cloudy,27.1,0.0,42.7,6.4
2024-01-12 21:00:00,1,Cloudy,30.7,0.0,84.4,8.2
2024-01-12 21:00:00,2,Clear,26.2,0.95,52.6,6.3
2024-01-12 21:00:00,3,Cloudy,25.3,0.0,89.6,7.5
2024-01-12 21:00:00,4,Cloudy,30.5,18.49,57.3,9.4
2024-01-12 21:00:00,5,Cloudy,29.1,0.0,89.9,6.6
2024-01-12 21:00:00,6,Clear,31.5,0.0,52.0,3.2
2024-01-12 21:00:00,7,Cloudy,19.6,0.0,62.2,5.7
2024-01-12 21:00:00,8,Rainy,27.0,0.0,79.6,5.9
2024-01-12 21:00:00,9,Clear,25.6,0.0,54.3,4.1
2024-01-12 21:00:00,10,Rainy,21.8,0.0,88.3,6.7
2024-01-12 22:00:00,1,Rainy,36.2,0.0,70.2,4.3
2024-01-12 22:00:00,2,Rainy,23.9,0.0,44.8,3.6
2024-01-12 22:00:00,3,Cloudy,29.4,0.0,56.9,4.2
2024-01-12 22:00:00,4,Cloudy,34.2,4.42,51.8,11.1
2024-01-12 22:00:00,5,Rainy,26.7,0.0,42.1,8.8
2024-01-12 22:00:00,6,Clear,25.3,15.84,43.1,8.7
2024-01-12 22:00:00,7,Clear,26.1,2.92,69.2,6.9
2024-01-12 22:00:00,8,Cloudy,27.6,0.0,67.9,7.3
2024-01-12 22:00:00,9,Rainy,30.5,2.86,60.7,8.2
2024-01-12 22:00:00,10,Clear,30.6,0.0,72.0,4.4
2024-01-12 23:00:00,1,Clear,34.6,0.0,85.7,2.5
2024-01-12 23:00:00,2,Cloudy,29.7,0.0,74.9,3.1
2024-01-12 23:00:00,3,Clear,22.7,17.76,66.0,9.5
2024-01-12 23:00:00,4,Rainy,34.2,0.0,85.2,6.4
2024-01-12 23:00:00,5,Rainy,25.8,0.0,46.1,6.4
2024-01-12 23:00:00,6,Clear,31.8,9.64,86.5,8.5
2024-01-12 23:00:00,7,Cloudy,27.0,0.0,87.4,8.2
2024-01-12 23:00:00,8,Clear,27.7,0.0,57.9,6.6
2024-01-12 23:00:00,9,Rainy,28.7,0.0,63.7,3.0
2024-01-12 23:00:00,10,Cloudy,25.0,0.0,80.6,5.0
2024-01-13 00:00:00,1,Clear,26.3,0.0,81.9,8.7
2024-01-13 00:00:00,2,Cloudy,26.8,0.0,76.0,2.6
2024-01-13 00:00:00,3,Clear,32.8,0.0,59.8,5.0
2024-01-13 00:00:00,4,Rainy,26.6,0.0,49.8,5.7
2024-01-13 00:00:00,5,Cloudy,24.4,7.78,70.6,2.7
2024-01-13 00:00:00,6,Cloudy,34.9,0.0,41.8,2.1
2024-01-13 00:00:00,7,Clear,27.0,0.0,51.9,8.1
2024-01-13 00:00:00,8,Clear,32.2,0.0,59.9,3.7
2024-01-13 00:00:00,9,Rainy,20.2,0.0,83.2,7.3
2024-01-13 00:00:00,10,Rainy,28.2,0.0,56.5,3.0
2024-01-13 01:00:00,1,Rainy,30.2,14.27,60.4,10.9
2024-01-13 01:00:00,2,Clear,30.6,0.0,67.0,3.2
2024-01-13 01:00:00,3,Rainy,32.8,0.0,79.4,7.1
2024-01-13 01:00:00,4,Rainy,27.8,0.0,59.2,5.3
2024-01-13 01:00:00,5,Clear,31.1,0.0,43.2,4.8
2024-01-13 01:00:00,6,Cloudy,25.6,0.0,51.2,3.8
